name,F_o,F_cv,t_o,C_o,a,C_x,iter,sei,ses,r2,slope,domain,n,ID,datetime,soilt,soilm,soilc,IDnum,treatment
co2,7.79867,1.11554,-3.37039,396.176,0.004471,624.253,8,0.288283,0.00397632,0.997283,1.01973,93,94,4C,2025-09-10 13:06:41,27.45,0.1149666667,0.005,4C,M
ch4,-0.431631,1.38829,-10.8089,2035.95,2.76E-05,0,10,0.0372405,0.000513662,0.992366,-0.0561745,93,94,7A,2025-09-10 13:10:54,27.41833333,0.1013166667,0.007,7A,C
co2,10.1758,1.08084,3.19902,401.903,0.00043031,3479.5,2,0.266412,0.00367465,0.999249,1.32432,93,94,7A,2025-09-10 13:10:54,27.41833333,0.1013166667,0.007,7A,C
ch4,-0.48201,1.36652,1.86249,2034.14,2.98E-05,0,10,0.0387219,0.000534095,0.99292,-0.0606663,93,94,7B,2025-09-10 13:14:44,27.6,0.1440083333,0.008,7B,C
co2,9.59367,1.08344,6.60257,399.966,0.0008094,1891.77,2,0.249956,0.00344767,0.999167,1.20747,93,94,7B,2025-09-10 13:14:44,27.6,0.1440083333,0.008,7B,C
ch4,-0.337829,1.57324,3.29039,2031.73,2.15E-05,0,10,0.0372478,0.000513763,0.987429,-0.0436747,93,94,7C,2025-09-10 13:18:44,27.7,0.1175083333,0.005,7C,C
co2,8.30767,1.08495,-0.0685105,401.194,1.07E-06,1.00E+06,10,0.228122,0.00314651,0.999211,1.07402,93,94,7C,2025-09-10 13:18:44,27.7,0.1175083333,0.005,7C,C
ch4,-0.746628,1.20155,-3.11942,2049.68,4.59E-05,0,10,0.0400601,0.000552552,0.996831,-0.0939955,93,94,8C,2025-09-11 11:13:00,6756.605,6749.363675,6749.327275,8C,M
co2,7.53449,1.07597,8.74144,419.034,0.00187668,924.47,2,0.167815,0.00231469,0.999306,0.948542,93,94,8C,2025-09-11 11:13:00,6756.605,6749.363675,6749.327275,8C,M
ch4,-0.72673,1.22545,-1.19989,2047.44,4.02E-05,0,10,0.0381313,0.000522347,0.996259,-0.0822108,94,95,8B,2025-09-11 11:16:51,3763.710833,3749.68625,3749.62875,8B,M
co2,7.35299,1.07724,8.91045,413.646,0.00125037,1078.89,2,0.151697,0.00207804,0.99932,0.831801,94,95,8B,2025-09-11 11:16:51,3763.710833,3749.68625,3749.62875,8B,M
ch4,-0.5819,1.23002,-13.7537,2045.57,3.60E-05,0,10,0.0346591,0.000474783,0.996158,-0.0737265,94,95,8A,2025-09-11 11:21:56,22.7225,0.105,0.006,8A,M
co2,6.87113,1.0775,0.309621,411.463,0.000714756,1629.46,2,0.159202,0.00218085,0.999353,0.870568,94,95,8A,2025-09-11 11:21:56,22.7225,0.105,0.006,8A,M
ch4,-0.608998,1.25772,-24.4131,2046.67,3.84E-05,0,10,0.0396657,0.000547113,0.995555,-0.0785341,93,94,9A,2025-09-11 11:25:51,22.9675,0.129,0.007,9A,M
co2,9.02835,1.07002,-3.24201,420.395,0.00169131,1108.78,2,0.185701,0.0025614,0.999426,1.16426,93,94,9A,2025-09-11 11:25:51,22.9675,0.129,0.007,9A,M
ch4,-0.561664,1.24775,-0.0699974,2045.39,3.52E-05,0,10,0.0354638,0.000489156,0.995781,-0.0720832,93,94,9B,2025-09-11 11:29:06,23.49,0.143,0.008,9B,M
co2,9.69424,1.0717,5.79922,415.316,0.00152152,1233.01,2,0.205968,0.00284093,0.999413,1.24415,93,94,9B,2025-09-11 11:29:06,23.49,0.143,0.008,9B,M
ch4,-0.569982,1.45489,6.63392,2044.93,3.59E-05,0,10,0.0537809,0.000741805,0.990706,-0.0734615,93,94,9C,2025-09-11 11:32:21,273.2275,250.0998,249.9828,9C,M
co2,8.40492,1.1329,15.0537,414.556,0.000488373,2632.65,2,0.339078,0.00467694,0.99819,1.08326,93,94,9C,2025-09-11 11:32:21,273.2275,250.0998,249.9828,9C,M
ch4,-0.380714,1.38899,-12.2606,2045.22,2.33E-05,0,10,0.0315266,0.000434849,0.992405,-0.047679,93,94,12A,2025-09-11 11:36:36,3764.545,3845.838154,3845.773538,12A,S
co2,6.06681,1.11997,2.13484,410.561,0.000225649,3777.65,2,0.218162,0.00300913,0.998513,0.759781,93,94,12A,2025-09-11 11:36:36,3764.545,3845.838154,3845.773538,12A,S
ch4,-0.507532,1.34492,-11.5267,2045.89,3.25E-05,0,10,0.0409086,0.000560391,0.993425,-0.0664265,94,95,12B,2025-09-11 11:39:49,23.435,0.2057166667,0.021,12B,S
co2,9.36057,1.08309,4.97403,412.51,0.00229788,945.664,3,0.246533,0.00337716,0.999038,1.22512,94,95,12B,2025-09-11 11:39:49,23.435,0.2057166667,0.021,12B,S
ch4,-0.34298,1.47859,-2.24508,2047.22,2.28E-05,0,10,0.0353552,0.000487658,0.990078,-0.0467259,93,94,12C,2025-09-11 11:43:07,22.95666667,0.1931416667,0.019,12C,S
co2,6.03512,1.0975,6.98862,411.881,8.23E-07,1.00E+06,10,0.195426,0.00269554,0.999012,0.822196,93,94,12C,2025-09-11 11:43:07,22.95666667,0.1931416667,0.019,12C,S
ch4,-0.454432,1.32251,-7.05121,2051.19,2.84E-05,0,10,0.0341547,0.000471099,0.994034,-0.0583259,93,94,11A,2025-09-11 11:47:41,3764.19,3749.706108,3749.632983,11A,S
co2,8.34126,1.12086,0.294138,413.267,0.000428529,2911.56,2,0.31016,0.00427807,0.99844,1.07059,93,94,11A,2025-09-11 11:47:41,3764.19,3749.706108,3749.632983,11A,S
ch4,-0.379057,1.50035,-0.320002,2051.93,2.38E-05,0,10,0.0383147,0.000524859,0.989379,-0.0488519,94,95,11B,2025-09-11 11:50:56,24.2725,0.119,0.008,11B,S
co2,6.18368,1.08858,1.80514,404.733,7.97E-07,1.00E+06,10,0.172845,0.00236774,0.99918,0.796936,94,95,11B,2025-09-11 11:50:56,24.2725,0.119,0.008,11B,S
ch4,-0.332917,1.45265,-10.8727,2051.95,2.19E-05,0,10,0.0328362,0.000452913,0.990757,-0.0449758,93,94,11C,2025-09-11 11:54:25,24.35083333,0.177,0.012,11C,S
co2,6.46092,1.07407,2.6997,410.035,0.00131552,1073.54,2,0.151757,0.00209321,0.999366,0.872846,93,94,11C,2025-09-11 11:54:25,24.35083333,0.177,0.012,11C,S
ch4,-0.354499,1.65057,-1.70884,2058.79,2.17E-05,0,10,0.0413001,0.000569657,0.985241,-0.0446441,93,94,10A,2025-09-11 11:58:55,2435.435,2416.51145,2416.42955,10A,C
co2,7.57397,1.08481,11.1077,418.556,8.84E-05,11206.1,2,0.19634,0.00270814,0.999251,0.953835,93,94,10A,2025-09-11 11:58:55,2435.435,2416.51145,2416.42955,10A,C
ch4,-0.468912,1.37833,-4.10302,2059.67,3.05E-05,0,10,0.0408234,0.000563082,0.992656,-0.0627934,93,94,10B,2025-09-11 12:02:10,25.38833333,0.1285660377,0.006,10B,C
co2,7.33279,1.09395,-2.9939,405.58,9.82E-07,1.00E+06,10,0.226286,0.00312119,0.999071,0.981955,93,94,10B,2025-09-11 12:02:10,25.38833333,0.1285660377,0.006,10B,C
ch4,-0.344606,1.50559,-6.94005,2063.37,2.24E-05,0,10,0.0363045,0.000500751,0.989343,-0.0462785,93,94,10C,2025-09-11 12:05:27,25.4475,0.131475,0.008,10C,C
co2,6.19007,1.08855,-1.42566,400.553,0.000448279,2254.95,2,0.179745,0.00247925,0.999126,0.83129,93,94,10C,2025-09-11 12:05:27,25.4475,0.131475,0.008,10C,C
ch4,-0.420316,1.44229,-17.0732,2067.88,2.58E-05,0,10,0.0384229,0.00052997,0.991035,-0.0534457,93,94,13B,2025-09-11 12:13:38,3765.924167,3749.730283,3749.631183,13B,S
co2,8.68156,1.08543,-6.51139,405.31,0.000538263,2456.19,2,0.228128,0.0031466,0.999187,1.10391,93,94,13B,2025-09-11 12:13:38,3765.924167,3749.730283,3749.631183,13B,S
ch4,-0.0762985,5.76678,31.4508,2066.71,0.000207159,2020.5,7,0.0393552,0.00054283,0.770786,-0.00957226,93,94,13A,2025-09-11 12:16:59,25.89166667,0.113,0.005,13A,S
co2,9.48413,1.07493,7.6379,408.297,0.0013822,1269.15,2,0.208566,0.00287677,0.999358,1.18986,93,94,13A,2025-09-11 12:16:59,25.89166667,0.113,0.005,13A,S
ch4,-0.371414,1.42405,-15.7665,2068.02,2.40E-05,0,10,0.0346736,0.000478257,0.991505,-0.0495591,93,94,13C,2025-09-11 12:20:25,25.9525,0.111,0.007,13C,S
co2,6.94838,1.09745,-6.64514,405.675,0.000405893,2689.89,2,0.220655,0.00304352,0.998944,0.927146,93,94,13C,2025-09-11 12:20:25,25.9525,0.111,0.007,13C,S
ch4,-0.26003,1.79335,-31.1272,2067.09,1.68E-05,0,10,0.0369955,0.000506787,0.980668,-0.0348097,94,95,14A,2025-09-11 12:25:43,3350.866667,3333.092667,3333.004667,14A,M
co2,7.62277,1.1034,-3.97471,400.228,0.000437482,2732.77,2,0.259082,0.00354907,0.998798,1.02045,94,95,14A,2025-09-11 12:25:43,3350.866667,3333.092667,3333.004667,14A,M
ch4,-0.470001,1.30775,4.34927,2068.51,2.90E-05,0,10,0.0340868,0.000470163,0.994377,-0.0599727,93,94,14B,2025-09-11 12:29:04,26.88333333,0.121,0.007,14B,M
co2,12.9394,1.07725,0.938316,404.937,0.00057617,3270.55,2,0.304835,0.00420462,0.999353,1.65108,93,94,14B,2025-09-11 12:29:04,26.88333333,0.121,0.007,14B,M
ch4,-0.159121,2.77429,14.6361,2066.42,9.54E-06,0,2,0.0367355,0.000506697,0.942751,-0.0197225,93,94,14C,2025-09-11 12:32:35,8752.423333,8749.144067,8749.126058,14C,M
co2,5.66768,1.14754,-4.25963,404.891,7.03E-07,1.00E+06,10,0.239204,0.00329937,0.997975,0.70249,93,94,14C,2025-09-11 12:32:35,8752.423333,8749.144067,8749.126058,14C,M
ch4,-0.433804,1.46683,5.74117,2065.54,2.80E-05,0,10,0.0431528,0.000595211,0.990383,-0.0579364,93,94,15A,2025-09-11 12:36:51,26.0725,0.155,0.008,15A,C
co2,7.30985,1.09642,6.75833,402.049,9.77E-07,1.00E+06,10,0.230419,0.00317819,0.999026,0.976263,93,94,15A,2025-09-11 12:36:51,26.0725,0.155,0.008,15A,C
ch4,-0.520663,1.40904,-11.5725,2069.46,3.20E-05,0,10,0.0452433,0.000624045,0.991879,-0.0661527,93,94,15B,2025-09-11 12:40:14,26.09166667,0.126,0.007,15B,C
co2,9.9833,1.08968,5.98735,408.003,0.000371576,3821.64,2,0.278779,0.00384523,0.999113,1.26843,93,94,15B,2025-09-11 12:40:14,26.09166667,0.126,0.007,15B,C
ch4,-0.437827,1.37793,-38.078,2065.09,2.76E-05,0,10,0.0369861,0.000510153,0.992657,-0.0568953,93,94,15C,2025-09-11 12:43:26,26.105,0.111,0.006,15C,C
co2,12.5182,1.09089,-1.80499,431.08,0.00150511,1511.89,2,0.364157,0.00502286,0.998906,1.62674,93,94,15C,2025-09-11 12:43:26,26.105,0.111,0.006,15C,C
ch4,-0.404679,1.50553,-2.83779,2089.38,2.42E-05,0,10,0.0394752,0.000544486,0.989405,-0.0504673,93,94,1A,2025-09-30 10:22:38,19.76833333,0.2333166667,0.01240833333,1A,S
co2,7.27667,1.07177,-1.30683,446.869,0.00108046,1286.76,2,0.141245,0.0019482,0.999503,0.907468,93,94,1A,2025-09-30 10:22:38,19.76833333,0.2333166667,0.01240833333,1A,S
ch4,-0.333794,1.57426,-4.79053,2091.24,1.99E-05,0,10,0.0356944,0.000488965,0.987365,-0.0416836,94,95,1B,2025-09-30 10:25:51,19.6,0.250525,0.019,1B,S
co2,7.88225,1.07119,0.86581,443.982,0.00147654,1110.62,2,0.152755,0.00209254,0.999481,0.984323,94,95,1B,2025-09-30 10:25:51,19.6,0.250525,0.019,1B,S
ch4,-0.298755,1.64052,-4.67548,2091.1,1.85E-05,0,10,0.0354522,0.000488996,0.985588,-0.0387864,93,94,1C,2025-09-30 10:29:16,19.6,0.221625,0.009725,1C,S
co2,6.71108,1.07384,2.25843,440.245,0.00114835,1198.97,2,0.143074,0.00197344,0.999446,0.871279,93,94,1C,2025-09-30 10:29:16,19.6,0.221625,0.009725,1C,S
ch4,-0.391535,1.60987,-2.26309,2097.33,2.36E-05,0,10,0.043785,0.000603931,0.986469,-0.0494617,93,94,2A,2025-09-30 10:33:51,19.7,0.2121,0.008516666667,2A,C
co2,5.90815,1.1548,3.2651,443.834,7.47E-07,1.00E+06,10,0.261046,0.00360063,0.997863,0.746363,93,94,2A,2025-09-30 10:33:51,19.7,0.2121,0.008516666667,2A,C
ch4,-0.527158,1.36178,1.77709,2103.88,3.22E-05,0,10,0.0429228,0.000587983,0.99304,-0.0677301,94,95,2B,2025-09-30 10:37:05,19.87833333,0.2217833333,0.01,2B,C
co2,7.35496,1.07436,9.01703,444.7,0.00078228,1652.68,2,0.159472,0.00218455,0.999451,0.944978,94,95,2B,2025-09-30 10:37:05,19.87833333,0.2217833333,0.01,2B,C
ch4,-0.352443,1.57692,-19.6579,2108.2,2.09E-05,0,10,0.0376367,0.000519127,0.987412,-0.0441013,93,94,2C,2025-09-30 10:40:39,20.1,0.2084166667,0.008916666667,2C,C
co2,7.67528,1.06607,-8.79686,446.876,9.61E-07,1.00E+06,10,0.131118,0.00180852,0.999674,0.96041,93,94,2C,2025-09-30 10:40:39,20.1,0.2084166667,0.008916666667,2C,C
ch4,-0.458358,1.45625,-1.40488,2123.26,2.75E-05,0,10,0.0430653,0.000589935,0.990602,-0.0584095,94,95,3A,2025-09-30 10:44:51,20.1525,0.25955,0.02,3A,M
co2,9.24054,1.05779,-0.227234,442.16,0.000264457,4894.83,2,0.116513,0.00159607,0.999822,1.17754,94,95,3A,2025-09-30 10:44:51,20.1525,0.25955,0.02,3A,M
ch4,-0.362509,1.57007,-0.131413,2129.12,2.22E-05,0,10,0.0401098,0.000553239,0.987601,-0.0473596,93,94,3B,2025-09-30 10:48:23,20.17166667,0.2170666667,0.012,3B,M
co2,7.73737,1.06992,4.15808,443.977,0.00117702,1302.79,2,0.154132,0.00212596,0.999523,1.01084,93,94,3B,2025-09-30 10:48:23,20.17166667,0.2170666667,0.012,3B,M
ch4,-0.463103,1.38372,13.0017,2132.71,2.68E-05,0,10,0.0373406,0.000515043,0.992558,-0.0570516,93,94,3C,2025-09-30 10:51:50,20.09916667,0.2430083333,0.015,3C,M
co2,7.14412,1.06671,12.5928,445.991,8.81E-07,1.00E+06,10,0.12468,0.00171972,0.999649,0.880115,93,94,3C,2025-09-30 10:51:50,20.09916667,0.2430083333,0.015,3C,M
ch4,-0.511226,1.27988,1.14806,2141.41,3.14E-05,0,10,0.0357316,0.00049285,0.99507,-0.0671581,93,94,6A,2025-09-30 10:56:05,20.47666667,0.2217666667,0.012,6A,S
co2,5.94349,1.0813,4.52744,444.212,0.000279663,3236.06,2,0.149399,0.00206068,0.999335,0.780778,93,94,6A,2025-09-30 10:56:05,20.47666667,0.2217666667,0.012,6A,S
ch4,-0.397278,1.37633,7.44951,2138.43,2.26E-05,0,10,0.031486,0.000431316,0.992663,-0.0483813,94,95,6B,2025-09-30 10:59:20,20.70333333,0.2147666667,0.014,6B,S
co2,7.48718,1.08728,16.9168,452.845,0.00112468,1263.57,3,0.191381,0.00262165,0.99913,0.911802,94,95,6B,2025-09-30 10:59:20,20.70333333,0.2147666667,0.014,6B,S
ch4,-0.357762,1.55001,-2.47952,2141.8,2.06E-05,0,10,0.036559,0.000504262,0.988152,-0.0441724,93,94,6C,2025-09-30 11:02:37,20.9,0.2354444444,0.0091,6C,S
co2,8.27158,1.09209,5.88587,450.858,0.00158104,1096.81,2,0.22619,0.00311986,0.998943,1.02128,93,94,6C,2025-09-30 11:02:37,20.9,0.2354444444,0.0091,6C,S
ch4,-0.574379,1.27656,6.69647,2146.64,0.00298256,2121.64,9,0.0393393,0.000542611,0.992884,-0.0745559,93,94,5A,2025-09-30 11:07:35,21.18833333,0.2244339623,0.013,5A,C
co2,7.37666,1.06981,11.7535,452.207,0.00144125,1116.57,2,0.146536,0.00202119,0.999512,0.957511,93,94,5A,2025-09-30 11:07:35,21.18833333,0.2244339623,0.013,5A,C
ch4,-0.489123,1.42212,-4.17683,2148.87,2.89E-05,0,10,0.0432236,0.000596187,0.991583,-0.0620684,93,94,5B,2025-09-30 11:10:50,21.25,0.206025,0.009,5B,C
co2,6.60503,1.08157,-7.92974,441.67,1.50E-05,56425.4,2,0.160761,0.00221739,0.999355,0.838161,93,94,5B,2025-09-30 11:10:50,21.25,0.206025,0.009,5B,C
ch4,-0.467949,1.35189,-14.8774,2151.68,2.71E-05,0,10,0.0360986,0.000497911,0.993341,-0.0583308,93,94,5C,2025-09-30 11:14:07,21.56,0.20215,0.009,5C,C
co2,9.17671,1.07194,5.0575,451.842,0.00203263,1014.61,3,0.185604,0.00256005,0.999396,1.1439,93,94,5C,2025-09-30 11:14:07,21.56,0.20215,0.009,5C,C
ch4,-0.355978,1.71463,-6.60736,2152.11,2.11E-05,0,10,0.0450003,0.000616443,0.983168,-0.0454345,94,95,4A,2025-09-30 11:18:02,22.17333333,0.1705,0.009,4A,M
co2,7.17076,1.08875,5.13517,452.533,0.000334063,3192.21,2,0.196188,0.00268751,0.999162,0.915226,94,95,4A,2025-09-30 11:18:02,22.17333333,0.1705,0.009,4A,M
ch4,-0.426918,1.38737,0.44963,2153.93,2.52E-05,0,10,0.0360056,0.000493228,0.992381,-0.0542861,94,95,4B,2025-09-30 11:21:18,22.475,0.2035,0.008,4B,M
co2,7.10229,1.06731,10.193,450.997,0.00101968,1336.68,2,0.131598,0.00180271,0.999579,0.903113,94,95,4B,2025-09-30 11:21:18,22.475,0.2035,0.008,4B,M
ch4,-0.313563,1.6566,4.29252,2152.3,1.88E-05,0,10,0.0378555,0.000518569,0.984931,-0.0404309,94,95,4C,2025-09-30 11:24:42,22.5,0.1434736842,0.0048,4C,M
co2,8.4757,1.06852,8.18707,446.528,0.000742077,1919.23,2,0.16444,0.0022526,0.999565,1.09286,94,95,4C,2025-09-30 11:24:42,22.5,0.1434736842,0.0048,4C,M
ch4,-0.380625,1.62646,7.4799,2151.66,2.25E-05,0,10,0.0436821,0.000602512,0.985976,-0.0484576,93,94,7A,2025-09-30 11:28:48,22.64916667,0.207,0.01,7A,C
co2,8.95538,1.07134,11.9373,456.169,0.000388318,3392.2,2,0.181827,0.00250796,0.999534,1.14011,93,94,7A,2025-09-30 11:28:48,22.64916667,0.207,0.01,7A,C
ch4,-0.468856,1.33148,2.13576,2151.68,2.72E-05,0,10,0.0351008,0.000480833,0.993766,-0.0585484,94,95,7B,2025-09-30 11:32:02,22.81166667,0.25735,0.01161666667,7B,C
co2,8.61497,1.07285,5.16352,447.744,0.000964879,1562.7,2,0.180189,0.00246834,0.999443,1.07579,94,95,7B,2025-09-30 11:32:02,22.81166667,0.25735,0.01161666667,7B,C
ch4,-0.328617,1.61214,3.50239,2156.5,1.94E-05,0,10,0.0374544,0.000513074,0.986231,-0.0418758,94,95,7C,2025-09-30 11:35:14,23.265,0.13765,0.007,7C,C
co2,9.29213,1.07136,1.00783,444.216,0.000639163,2296.8,2,0.193271,0.00264755,0.999491,1.1841,94,95,7C,2025-09-30 11:35:14,23.265,0.13765,0.007,7C,C
ch4,-0.423815,1.38794,1.97039,2159.44,2.49E-05,0,10,0.0357507,0.000489736,0.992356,-0.0538115,94,95,8A,2025-09-30 11:39:36,23.79,0.2073,0.008,8A,M
co2,7.33066,1.07416,10.3384,455.87,0.000716357,1755.18,2,0.16039,0.00219712,0.999434,0.93077,94,95,8A,2025-09-30 11:39:36,23.79,0.2073,0.008,8A,M
ch4,-0.918606,1.27698,3.7055,2159.59,4.80E-05,0,10,0.0551899,0.000756026,0.995075,-0.103637,94,95,8B,2025-09-30 11:42:57,23.7925,0.18765,0.007,8B,M
co2,9.7233,1.11633,0.43173,450.571,1.10E-06,1.00E+06,10,0.307732,0.00421551,0.998629,1.09698,94,95,8B,2025-09-30 11:42:57,23.7925,0.18765,0.007,8B,M
ch4,-0.566579,1.27992,-4.47237,2164.31,3.29E-05,0,10,0.0382202,0.000523564,0.995005,-0.0712615,94,95,8C,2025-09-30 11:46:11,23.41166667,0.194575,0.007,8C,M
co2,8.57802,1.06296,2.56649,455.178,0.000891917,1664.82,2,0.139744,0.0019143,0.999668,1.0789,94,95,8C,2025-09-30 11:46:11,23.41166667,0.194575,0.007,8C,M
ch4,-0.549798,1.31463,3.59627,2164.4,3.26E-05,0,10,0.040957,0.000561055,0.994164,-0.0706201,94,95,9A,2025-09-30 11:50:41,23.3,0.08353097345,0.004,9A,M
co2,10.6326,1.06781,5.43478,451.9,0.000912644,1948.35,2,0.207056,0.00283638,0.999547,1.36572,94,95,9A,2025-09-30 11:50:41,23.3,0.08353097345,0.004,9A,M
ch4,-0.342762,1.66216,-4.58192,2162.32,2.01E-05,0,10,0.0405916,0.000559884,0.984917,-0.0433966,93,94,9B,2025-09-30 11:54:01,23.29,0.2657,0.014,9B,M
co2,8.75822,1.06396,7.19143,455.675,0.000872038,1727.25,2,0.147634,0.00203633,0.999653,1.10887,93,94,9B,2025-09-30 11:54:01,23.29,0.2657,0.014,9B,M
ch4,-0.377602,1.49436,13.1467,2169,2.23E-05,0,10,0.0373837,0.000515638,0.989666,-0.0484013,93,94,9C,2025-09-30 11:57:13,23.38,0.2438,0.013,9C,M
co2,8.51295,1.07548,12.5938,457.569,3.06E-05,36154.5,2,0.191341,0.00263919,0.99946,1.0912,93,94,9C,2025-09-30 11:57:13,23.38,0.2438,0.013,9C,M
ch4,-0.269162,1.71634,-7.46236,2110.71,1.59E-05,0,10,0.0330934,0.00045646,0.983295,-0.0335903,93,94,10A,2025-09-30 12:58:25,25.88,0.1789,0.008,10A,C
co2,7.69806,1.09845,2.73292,441.335,0.00121506,1231.98,2,0.228256,0.00314836,0.998832,0.960683,93,94,10A,2025-09-30 12:58:25,25.88,0.1789,0.008,10A,C
ch4,-0.278178,1.65743,-25.0441,2114.59,1.74E-05,0,10,0.0345623,0.000473456,0.9849,-0.0368749,94,95,10B,2025-09-30 13:01:59,25.66833333,0.238275,0.012,10B,C
co2,7.72414,1.12899,-1.61285,440.654,0.0010702,1397.39,2,0.313623,0.0042962,0.998085,1.0239,94,95,10B,2025-09-30 13:01:59,25.66833333,0.238275,0.012,10B,C
ch4,-0.237587,1.89351,-4.00102,2113.71,1.50E-05,0,10,0.0362947,0.000500616,0.977628,-0.0317419,93,94,10C,2025-09-30 13:05:13,25.76,0.2283,0.013,10C,C
co2,6.17936,1.09728,-3.51264,436.048,8.26E-07,1.00E+06,10,0.19489,0.00268814,0.999026,0.825573,93,94,10C,2025-09-30 13:05:13,25.76,0.2283,0.013,10C,C
ch4,-0.293917,1.98943,2.17605,2115.01,1.79E-05,0,10,0.0463901,0.000639863,0.974361,-0.0378343,93,94,11A,2025-09-30 13:09:35,25.58833333,0.2224339623,0.01,11A,S
co2,10.8517,1.06644,3.20123,443.456,0.00172554,1252.99,2,0.201852,0.00278416,0.999537,1.39687,93,94,11A,2025-09-30 13:09:35,25.58833333,0.2224339623,0.01,11A,S
ch4,-0.254055,2.01857,21.6464,2113.68,1.54E-05,0,10,0.0410365,0.000562144,0.973068,-0.0325859,94,95,11B,2025-09-30 13:12:47,25.5,0.1979915966,0.01,11B,S
co2,6.87166,1.08284,17.9001,442.469,0.000371729,2813.5,2,0.174954,0.00239662,0.999284,0.88138,94,95,11B,2025-09-30 13:12:47,25.5,0.1979915966,0.01,11B,S
ch4,-0.1847,2.24948,-7.63292,2111.52,1.16E-05,0,10,0.0353896,0.000488132,0.964846,-0.0245287,93,94,11C,2025-09-30 13:16:28,25.07,0.207975,0.01,11C,S
co2,6.62878,1.07198,1.45097,441.987,0.000938896,1379.6,2,0.141666,0.00195401,0.999483,0.880322,93,94,11C,2025-09-30 13:16:28,25.07,0.207975,0.01,11C,S
ch4,-0.373764,1.74906,-4.04677,2113.08,2.22E-05,0,10,0.0475476,0.000655829,0.982284,-0.0468416,93,94,12A,2025-09-30 13:20:12,24.51166667,0.2383833333,0.016,12A,S
co2,7.9922,1.08802,3.05239,440.945,0.000691727,1888.94,2,0.211507,0.00291734,0.999142,1.00161,93,94,12A,2025-09-30 13:20:12,24.51166667,0.2383833333,0.016,12A,S
ch4,-0.504794,1.31658,2.58405,2110.65,3.12E-05,0,10,0.0382672,0.000524209,0.994135,-0.0658197,94,95,12B,2025-09-30 13:23:27,24.4825,0.18565,0.011,12B,S
co2,13.9538,1.08017,10.0392,445.171,0.00107161,2143.01,2,0.345571,0.00473385,0.999281,1.81943,94,95,12B,2025-09-30 13:23:27,24.4825,0.18565,0.011,12B,S
ch4,-0.257172,1.86095,3.01094,2106.14,1.67E-05,0,10,0.039456,0.000540494,0.978483,-0.0351492,94,95,12C,2025-09-30 13:26:40,24.22,0.2672,0.02166666667,12C,S
co2,7.177,1.07857,-3.68749,430.131,0.000152953,6843.37,2,0.182186,0.00249569,0.999384,0.980923,94,95,12C,2025-09-30 13:26:40,24.22,0.2672,0.02166666667,12C,S
ch4,-0.282139,2.13318,11.0826,2107.76,1.78E-05,0,10,0.0504579,0.000695972,0.969219,-0.0374598,93,94,15A,2025-09-30 13:30:43,24.23,0.1749473684,0.009,15A,C
co2,7.24281,1.10702,17.2424,440.382,9.62E-07,1.00E+06,10,0.248353,0.00342556,0.998834,0.961633,93,94,15A,2025-09-30 13:30:43,24.23,0.1749473684,0.009,15A,C
ch4,-0.376832,1.39727,-3.8082,2107.6,2.26E-05,0,10,0.0321673,0.000440648,0.992118,-0.0476772,94,95,15B,2025-09-30 13:33:56,24.56333333,0.1656333333,0.009,15B,C
co2,9.05089,1.06979,-7.58561,441.301,0.000350412,3709.25,2,0.179877,0.00246407,0.999545,1.14513,94,95,15B,2025-09-30 13:33:56,24.56333333,0.1656333333,0.009,15B,C
ch4,-0.36699,1.62397,-12.1849,2105.27,2.23E-05,0,10,0.0422442,0.000582679,0.986039,-0.0469687,93,94,15C,2025-09-30 13:37:13,24.8,0.2349,0.0125,15C,C
co2,12.4445,1.08996,7.78487,438.635,0.00181485,1316.22,2,0.34591,0.00477117,0.998959,1.59269,93,94,15C,2025-09-30 13:37:13,24.8,0.2349,0.0125,15C,C
ch4,-0.293557,1.67871,0.140008,2103.32,1.86E-05,0,10,0.0371673,0.000512653,0.984432,-0.0391015,93,94,14A,2025-09-30 13:41:13,24.9,0.2031,0.0087,14A,M
co2,8.83512,1.07909,4.44124,430.881,1.18E-06,1.00E+06,10,0.21805,0.00300759,0.999399,1.17683,93,94,14A,2025-09-30 13:41:13,24.9,0.2031,0.0087,14A,M
ch4,-0.519314,1.47804,15.751,2100.73,3.10E-05,0,10,0.0491511,0.000677946,0.990123,-0.0651058,93,94,14B,2025-09-30 13:44:31,24.865,0.2082,0.011,14B,M
co2,15.5872,1.06359,8.75867,433.119,1.96E-06,1.00E+06,10,0.249152,0.00343658,0.999716,1.95415,93,94,14B,2025-09-30 13:44:31,24.865,0.2082,0.011,14B,M
ch4,-0.22152,2.5321,34.9197,2097.13,1.30E-05,0,1,0.0455058,0.000627666,0.953409,-0.0272343,93,94,14C,2025-09-30 13:48:11,24.645,0.20405,0.009,14C,M
co2,7.71281,1.08034,8.7293,429.84,9.49E-07,1.00E+06,10,0.178217,0.00245817,0.999382,0.948235,93,94,14C,2025-09-30 13:48:11,24.645,0.20405,0.009,14C,M
ch4,-0.227243,1.94512,3.30789,2027.85,1.36E-05,0,10,0.0327311,0.000451463,0.975993,-0.0276105,93,94,1A,2025-10-14 11:26:11,15.52333333,0.3514583333,0.021,1A,S
